query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pointmap_error,pointmap_error_x,pointmap_error_y,pointmap_error_z,scale,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
7900,10800,OK,819,1244,,16.952175,0.26905800839662153,0.02568843049591398,0.743062067727431,0.790691686967218,0.01248237372760188,1.7612717417557564,0.719960873885114,0.43642102193238247,0.23120246670750522,0.5899923729829033,1.11124994306756,239.91144038424733,12.720217823783548,1.2767606252048627,0.4327996277071341,0.5747120240424569,-0.5537378873827828,-0.4192432751451609
8780,8080,OK,886,1553,,14.079622,0.0790665581561307,0.06772218182497222,6.601765358907901,6.602586134887311,0.0589455735772893,7.166671254015085,3.5745261334173337,1.3759799457680315,0.8902261692854289,3.159620202942314,1.7024556369489638,203.99271671366927,2.5604595463762454,-0.46857703536352163,0.38961116218802344,0.5947606708975404,-0.5940946954572082,-0.3761839702613769
8840,8140,OK,589,1238,,21.15295,0.2819157372649468,0.27252613569771866,7.531881072385303,7.5420805793966395,0.03633931358091724,12.599034271383804,3.139321784556663,1.095216953655395,0.7113251496931443,2.752061440404727,1.678788320668902,189.56073111995815,-2.7269828841335046,-1.1491992380852174,0.3951233269725045,0.594278942762605,-0.5828488117601833,-0.38858378414555905
9000,8230,OK,1030,1761,,16.962727,0.1320607850131712,0.2598469019151636,5.761003277937097,5.768372320834984,0.0513653165329407,5.013187746951526,1.4669452284531634,1.0791190177887355,0.555255083923007,0.7192264849698811,1.8720308884171692,158.40654195748243,-13.54335499764072,-1.185831623276341,0.37861552445097535,0.6060492656320579,-0.5973386487075655,-0.36406196042950706
9360,8610,OK,623,1226,,11.873248,0.628924738234826,0.07203997063164669,2.3966703128090208,2.4788635847969616,0.03070512309918022,5.256237380763177,1.5419247322742582,0.8574227087804364,0.4172187577820683,1.1183789511206692,1.4273709299285702,212.88207662335134,-11.96379877506255,-0.18366579175504824,-0.5774611557280107,0.3871689131972714,-0.3923934764726724,0.6022177396096897
9400,8590,OK,562,1108,,18.760612,0.521255293742558,0.04767056967089324,0.6397520567868169,0.8265967932615941,0.08568296143675598,2.4657735299758823,2.7787946582256353,1.0416086801687063,0.5992958567822928,2.314280709140914,1.6559315578172344,218.8474276663603,-8.35223197530402,0.17140429013818143,-0.6379818199249644,0.2604960925723462,-0.25968841765401235,0.676522659588077
9320,8550,OK,1041,1640,,13.186302,0.5603842294933271,0.08874052189234037,7.2940077144519755,7.316040862609741,0.046451528923562246,4.978365377051645,1.5222613829654839,1.1017834505277904,0.5634266474825242,0.6256839131291869,1.7283670871793075,199.10714504555864,-14.079608886676898,-0.9602680150082766,-0.5391220062536337,0.42582390816056015,-0.43357397804007847,0.5831252585666524
7920,10820,OK,646,1180,,21.547308,1.937805873987198,0.3423954927582567,4.957588026325475,5.333854639703464,0.03214386370030383,3.6034335777341298,1.0704601676871748,0.7724885021545574,0.4525802567120565,0.5252414464311652,1.2008934438203964,238.33810777018172,10.773464254266415,1.5502427146162876,0.4320143908209717,0.5819764544076855,-0.5457603001831451,-0.42049098371147875
9360,8550,OK,410,987,,19.693634,2.4106456269704557,0.5707425049879967,8.362054880631385,8.721291256031009,0.08135631270622984,3.853211494443876,1.8714542384714563,0.9533314316648808,0.48285400850918037,1.5370922808021934,1.754137028640842,206.17009915471635,-10.731178004494195,-1.0578104299989994,-0.5438121321567867,0.4084695547308004,-0.4299192974537125,0.5937932177568361
5160,4130,OK,490,1073,,24.546885,1.430908323166471,0.6917215166400932,8.68059180292013,8.8248881769014,0.022847084541282425,3.548973967256343,1.3230716750556382,1.0845148006756007,0.611866096172254,0.4568990578616403,1.36763315122439,132.0559994317361,-167.3797092458386,-0.12882119467778397,0.12867969568175705,-0.6947021396551575,0.6993556405061973,-0.10831510130154041
9000,8210,OK,957,1618,,13.057883,0.09113199771957992,0.12661711838499315,2.5845994073602125,2.589303194336894,0.07449449271941976,1.6417921410876992,1.4857612113343301,0.974788341579054,0.5309967352472533,0.8886286628704192,1.8919983664772668,155.5940444634669,-14.990946361921793,-1.443436246071695,0.37209389424517125,0.6083456646464693,-0.6037664115690787,-0.3562692892073446
9300,8510,OK,1130,1790,,12.019997,0.9091349133780795,0.45657147882958393,4.415369452539455,4.5310563016168945,0.1609124504695407,0.2031839249611515,2.664525601091303,1.7256020734155384,1.185179986971478,1.670379967560912,2.7752444811577512,196.85381764352985,-17.29330740175481,-0.10383377896156698,-0.5924628864811703,0.39363436517188777,-0.3611959227753057,0.602973647905628
5080,4050,OK,413,1003,,18.412327,0.33020449910867256,0.35498873460066294,2.6428067404285307,2.686908908053912,0.035411083991684106,4.544230504506352,1.3978771574184936,0.9616085100505907,0.6101206878248981,0.7529846814872858,3.3797203449785487,125.63564004383095,-154.59479738839417,-0.5959663043052553,0.12305410491943286,-0.6952519706663638,0.6966882222100064,-0.12691692393402784
9420,8610,OK,673,932,,27.98909,0.16934409487319402,0.04394646678666227,0.4399703503767043,0.47347927475450546,0.021927765318683613,2.450476927380617,0.4409364359722544,0.30640987301501,0.05788568867644939,0.2687898446786985,2.2969194621146136,220.34072206748573,-4.954837856061052,0.31543677932451497,-0.6803142758835188,0.12489573354506783,-0.14070310675006287,0.7083616149412695
9380,8560,OK,417,1064,,22.510113,1.4902841167705407,0.3485696313377147,2.838895252062759,3.2251781018687846,0.01677411820444851,4.580432680878198,1.4682652984430178,0.7424713818962926,0.43061056389789476,1.1474073928306696,1.4806540848036331,213.99685088637875,-9.184330838201847,0.28221655935696993,-0.5908196435338798,0.36369052511804745,-0.3789060320063506,0.6124471974489396
5120,4080,OK,326,849,,23.905525,2.3904068253145017,1.642130490671812,17.553198527052892,17.791161172588936,0.04301986643136384,5.874568237550366,1.5915602516053766,1.2265623888964026,0.8686096386215665,0.5306857123739483,2.924057477799912,125.14204296407637,-148.55876554796677,1.0432766533961606,-0.15098460648512405,0.701100167401877,-0.6839873170801555,0.1335048836076162
8940,8140,OK,231,793,,53.192642,1.1607345319582247,0.9943096351047629,9.437055792736603,9.560019787603261,0.03780030958816934,8.125330315149421,1.717802713311337,0.8380615276178442,0.5589615949215623,1.3519247967488326,1.8387232257228143,172.3030361483583,-10.336359852184529,-0.2692035072610174,0.40497559373490954,0.593203440063924,-0.5814839176596538,-0.3820744700690758
7840,10680,OK,1033,1624,,13.54023,1.3884138618985378,0.1083273679436893,3.380881255953184,3.65647178813309,0.08627543928557241,0.7863719970022445,1.2229629985675892,1.027550961161786,0.5522489282057435,0.26309505675464173,1.5514848946591,263.97095792538846,16.28787292454523,1.9970644176902992,0.4531433597855799,0.5517273071028456,-0.5255832313001879,-0.46262332523915406
8780,8030,OK,300,784,,68.49643,2.0384103900023733,0.8757770956686142,9.536727842056877,9.791388071812403,0.08735621470084488,9.91318838568566,2.922372205693427,1.2837949707970122,0.8469009203166467,2.3513036315872995,1.637556528377637,206.14118528791127,4.598203891059931,-1.0564645092005844,-0.37771921453783186,-0.5980697616697178,0.6011948207816226,0.3717600605371736
8980,8190,OK,949,1502,,13.103087,0.5459869592578819,0.06120434829921257,1.1154475124500165,1.2434109879526274,0.008991465215539415,0.46608717126990273,1.7213125869138461,0.7103889945642534,0.48744575649493505,1.466481515504511,1.4991688012190412,157.47769534951865,-15.126827452477325,-1.6362849217291493,-0.3940930524885781,-0.5875018332126603,0.5894403201382986,0.3899902190405019
8980,8240,OK,633,1275,,32.646976,0.3271336248906189,0.1341163587884702,6.4635910114111255,6.473253615379475,0.02207996462501895,9.698157025656146,2.335322153247144,1.0805831996506496,0.5905180533568235,1.93887818932658,1.7877117675878094,162.20769514717392,-12.528352068458915,-1.7192285543532684,0.3871973617718617,0.5939566342661716,-0.591883373005544,-0.3833637859888325
7980,10870,OK,392,800,,67.00894,3.1759127569057615,1.321030699082358,11.748222114132462,12.241416045147137,0.09557190717563517,7.755964673687668,2.212042456791103,1.246666633165334,0.8162166692413781,1.6797798094838594,1.580990793011451,229.29622509241514,14.339092551499606,-0.5464285528996823,0.3701741219591752,0.6057505611719293,-0.5960519314331213,-0.37517925329966234
9340,8550,OK,1080,1689,,15.495609,1.6348438705822668,0.6689380348198762,8.44961968808182,8.632280431544668,0.06098264379128757,0.16100475683116164,2.429719217068695,1.370949182294813,0.9158848497580854,1.4015286747463334,1.8966486073159572,202.70695742714153,-12.202593593804272,-1.4165089708993264,-0.5381884910020084,0.4177329426909384,-0.434832913571658,0.5888740731417313
7800,10640,OK,1058,1645,,11.688779,0.36920678825781594,0.08152521922562214,3.848164839244724,3.866695313037324,0.01987564007551721,7.105319078361033,1.0160237907441916,0.6370480212460997,0.380926382278467,0.6600912635423066,1.322332052660306,278.19448151296865,21.80087775112082,2.5950514542243948,0.40472098876789003,0.5884065456079604,-0.5693883906810395,-0.40715539894996455
8880,8140,OK,931,1612,,14.772261,0.3168220754854922,0.11034426995806759,4.033362592137401,4.0472911786874,0.07448466343276634,3.4233002818827303,3.094895962706259,1.2211075501907858,0.8034746933688022,2.5712392213866004,1.7124600078377121,177.40428679417735,-6.554025937918295,-1.2819909340390048,0.3839477346606664,0.5989573612320588,-0.5985177902137895,-0.36825354210445016
9380,8600,OK,949,1540,,13.6455,0.5064218253608984,0.02564106237158432,1.3636572594238432,1.4548820056831944,0.06722081079940978,1.2502269211107326,1.8157972478129218,0.8587534804463979,0.4572679704430196,1.4406374882114878,1.4654428426893231,216.34727706678927,-10.392758009942341,-0.038011046090828796,-0.5981922073575845,0.34547823135208183,-0.3506739102606666,0.6323279871878138
7880,10730,OK,229,780,,37.843803,0.4422196316653042,0.062395042461778925,0.5915227166387513,0.7411818051286021,0.007418473259748739,8.447436998223772,2.970178443465378,0.9687814469762932,0.5419912071068027,2.6811854712583525,1.4052306998558832,245.5168708662187,13.721141252087355,1.6001538470685346,0.43852432778367373,0.5698307653959914,-0.5393734964611252,-0.4382528312120713
5140,4090,OK,266,774,,34.773666,3.7665664262404865,0.2805080325707093,15.638184940265102,16.087838127776926,0.055822541686547204,8.53377112326867,1.4991749004802386,1.0643649572207687,0.7365362096543406,0.24432473803516785,2.61292891881962,129.87094567522027,-154.72839610799446,-1.5575045610005374,0.1228172407561442,-0.6837580826477475,0.7110388568650389,-0.10869477363232481
7920,10840,OK,1203,1792,,14.673507,0.14250880462651846,0.20778154191508516,3.239695848105907,3.249478591526853,0.0701004769416918,0.739941741250422,2.109494933513805,1.329674222587075,0.7750830634461887,1.4500224026040165,1.4698399934749729,236.0332015713968,12.54876686272725,1.4537915030427384,0.4123864027596775,0.600648759909195,-0.5661990423051214,-0.3854570877947925
9140,8350,OK,892,1491,,11.835329,0.974065213743273,0.14602771188763763,4.103712209302176,4.220258407969779,0.0347347310437215,1.0856805239799114,1.1989094982929709,0.705867764288961,0.5364721898289688,0.3571494587531747,3.476535606147651,150.50553698661042,-29.168347317523736,-1.9784411665668529,-0.49377210506954944,0.4868116798355976,-0.4833254975906787,0.5344155312203718
9440,8670,OK,784,1250,,16.712025,0.13648937960243682,0.08945987120676457,0.42841679130315313,0.4584466886902756,0.03065419530507883,2.7109381260907988,1.0834444175075795,0.4585094534070795,0.13122078010778937,0.980830268377404,1.1600256174153707,219.99515497612342,-1.8131213644180457,0.233529301691582,-0.6963908801364427,-0.030397015816470727,0.015023456600018628,0.716861255225885
8980,8160,OK,242,779,,54.77037,0.09020311203183037,0.007555335000114391,8.24074183850683,8.241238968348394,0.048960341502438866,8.721029584314055,2.0230855009799504,0.9813826275385799,0.6283034120222439,1.6311958581128496,1.5346152098782897,163.8728106087141,-11.976741672325623,-1.4920234603537486,0.38009135508002306,0.5991147449643203,-0.5971017830074493,-0.37424797245822755
9080,8310,OK,411,958,,9.255305,0.05117404770734507,0.04825055784389251,0.05556254350178058,0.0896331173807299,0.02962306950154478,2.7025183277406044,0.7679929233671005,0.43966737192204186,0.12074144091812622,0.5643967178685694,3.251773944126648,145.91744277137562,-25.52296351595636,-1.7947246497689202,-0.009330596762253075,0.7078879460190414,-0.7054324964596519,0.034243083735351246
8780,8070,OK,1161,1848,,12.560346,0.12377729852097999,0.08886841557979486,4.688118031189455,4.690593681963991,0.029357096636154018,3.5523636491290755,3.1941621693506947,1.3739441659721505,0.9603591412774084,2.727389073055454,1.7477809450251665,202.49165611140907,1.1629185575087686,-0.13268772604339488,0.4020234102720702,0.594426751889974,-0.5827354566516757,-0.38138353634066713
8960,8200,OK,858,1484,,21.20261,0.9238028375842458,0.16765886333239952,4.9834538546886895,5.071127438646575,0.020297187178123354,6.0031295871143975,1.7011159821647563,1.0052579049596124,0.5767541524399071,1.1451504950636586,1.507270483740123,164.46161604532844,-13.118144981252216,-1.748093873714728,0.40708014621464944,0.5796592802970267,-0.5781141269241856,-0.4050492927707432
9280,8520,OK,936,1550,,8.601173,1.309831774773877,0.3243385646803903,9.088747735166388,9.188372553191254,0.07024876519229957,9.919433535961577,1.7283126144001875,1.034674775786474,0.6580521647800546,0.8521067118855399,2.4787247153917757,184.84303513149536,-16.574719976190572,-2.08574040536291,-0.5360485236717809,0.4210795481406546,-0.44727634372268,0.5790404707384773
7820,10630,OK,547,1032,,16.000292,3.392703265261034,0.27339646255260536,9.286898081539361,9.890988679032477,0.08218325309377195,2.2082766831354035,1.3310445938670856,0.7809598971279936,0.45742383790801133,0.8978811077840074,1.7844007327659976,277.2976243104397,17.604874150132193,3.0023222134714627,0.44469906873226206,0.5723030279848502,-0.5312350124899119,-0.4387497509205829
5140,4130,OK,1189,1806,,9.846533,0.19520721220700715,0.09198377833186672,2.5278011811922996,2.53699540457034,0.05210990017780408,2.1991354045414293,1.2971421396611003,0.8360825346638673,0.47085061258122796,0.7877305588005443,1.3703826265167094,130.8126691974789,-168.23952067114644,-0.6747781997324777,0.158078831646112,-0.6873625475694445,0.6938226400474761,-0.14544399383196957
9300,8490,OK,325,818,,26.693748,2.2536356716320656,1.2122092927543306,15.163995280178899,15.378396469306557,0.05422649981991504,6.340109092856778,1.517710549566913,1.0587180423178346,0.6732751044804295,0.48565148260385627,3.021152038750451,185.35648307999955,-16.39865303592224,-2.6406617064167373,-0.5314098652670558,0.4220041185410147,-0.4373217779714829,0.5901404422195887
8980,8170,OK,340,931,,49.30088,1.437509895645654,0.19558232831228162,9.32529860359786,9.437472182395636,0.0767695343686504,5.5906694410492745,1.8772372429782251,1.0687037006959634,0.6391972785509179,1.404849020378823,1.5933925186931168,164.0597352178322,-9.910998158761158,-1.3086877967490707,0.3702984419808032,0.6049988096079865,-0.6015712380346044,-0.3673792996468668
9060,8280,OK,1203,1774,,13.7868185,0.1048170026557731,0.005200392357910208,0.21746616649449813,0.24146465931110775,0.032778537408444,2.5322374561428007,0.5910515182743536,0.36835703373201956,0.04662233335271937,0.4720380218000191,3.6244246350512377,146.09929423237944,-22.485068210692383,-1.7294081086493844,0.16123389049744233,0.6905547076162446,-0.6903783398679353,-0.14323259470279548
7840,10720,OK,1184,1784,,13.043914,0.8472708499278465,0.37482158951167205,7.784481861330565,7.839420703501381,0.0851879034908325,4.755696574239009,1.829519614359152,1.468351797575561,0.7900882231759656,0.6984160779684023,1.6181834703084412,267.3527846306459,20.64615765114278,3.1201290375383204,0.4255270792553685,0.5933112821204228,-0.5539487851690414,-0.4000614587019831
9040,8230,OK,550,1136,,21.197937,0.5651107364627628,0.12732699466268915,0.12332202399485714,0.5922589211126386,0.027097816739412556,2.1408133967814913,2.6506051599661618,0.8057474222866942,0.4711791256323903,2.394884630879439,1.6811373609737394,148.3403261560316,-19.87713484348845,-1.5698084386256463,-0.2892211757574842,-0.6439505075356949,0.6515744898668407,0.2777220543866572
9240,8450,OK,1234,1856,,9.468583,0.5234490072075934,0.36105191289636424,4.143892784858587,4.192398449498306,0.057108566831247244,0.24435057363017604,2.277545628075881,1.6741299057968457,1.0992015290237869,1.1716496733072255,2.3580548994451807,177.26598782995526,-21.041799482852966,-0.7119827657203892,0.5799882355918772,-0.41338374700557207,0.4015616733662609,-0.5757393045206682
9220,8410,OK,277,808,,21.807056,3.3781623817471678,0.4688459719047644,7.111871740734012,7.887364406408141,0.15848759470720072,6.501256978863015,1.5054827466084213,1.10979088099754,0.8108731942820429,0.49958845747139335,2.5299668292807582,167.78580850854402,-21.691425909516024,-1.0977351692457842,-0.5538869322992247,0.43110326308504854,-0.4444418241068648,0.5566243866110614
8940,8210,OK,540,1230,,31.430084,0.9285652725600787,0.30791265311670535,7.776562551440142,7.837854858557611,0.01634675599319446,12.012575575567126,1.0067705395731377,0.7373709947967124,0.3728915806938642,0.23419660250439023,1.9030584108468687,170.703465465216,-10.793171141569118,-1.9531808665959813,-0.40354303091100896,-0.5804279730919484,0.5816494473666699,0.4024180794069478
5180,4180,OK,873,1587,,12.9945755,0.3370408469753144,0.020621066238917206,1.8742227802552995,1.9043982752907995,0.04579402258292652,2.235398573318595,1.4774676799061681,0.8626340188491481,0.3746902773082905,1.029508608027315,1.7726433252545026,134.2496365488098,-180.13565253618643,-0.6196273283545147,0.14199689197429607,-0.6841162329473893,0.7025143820905289,-0.13526050954907629
8920,8180,OK,775,1371,,14.078731,0.7089943355392347,0.19827311454615798,4.966510071493934,5.02077757782888,0.015396305258281388,8.3673064617455,1.7502540258608237,0.8584207937185283,0.5728186005459683,1.3807748681127672,1.494989552574909,171.4748008450754,-10.196371805901517,-1.6386891402097876,0.4001224980028964,0.5860403044702978,-0.5835241776432687,-0.3949155381015416
9000,8240,OK,1031,1738,,18.954634,0.2572876019613485,0.1260045888760529,5.83480320843231,5.841832122517115,0.029118665642139722,6.5051937769084045,1.9454862760427063,0.9974073662817999,0.5247337781741586,1.585720530958091,2.3327356448405325,158.5909749856431,-13.787022856558899,-1.4608164139176678,0.3793463036071205,0.6004610007581156,-0.5955311717896952,-0.375347295094782
8720,8000,OK,343,844,,21.123096,0.9488172491394522,0.061572999080066776,2.0287414806425264,2.2404993643739113,0.01858510837693061,3.9602998026725804,5.205373025959004,1.3823217541679984,0.8530766628814956,4.90158846684482,1.5064349438320341,209.7623826420603,2.8316570217240447,0.10897456429580052,0.49980923578004566,0.516358033733082,-0.5054759109438318,-0.4775554546686442
7860,10680,OK,324,853,,24.60606,0.7077406434227618,0.40142260875645563,2.2023516927747453,2.3478479311576144,0.02415525285931072,8.120081249887404,1.2418698469266503,0.7228142294855298,0.38390263053400986,0.8443835890390856,1.4435918982080178,255.48433256554966,15.4583058291627,1.610825989626702,0.43821019681160833,0.5575397555556073,-0.541743748055144,-0.4512592999911357
7800,10630,OK,835,1418,,15.353055,0.2554112188298116,0.16849641982476282,3.69989690668152,3.7125278523223733,0.026229747349036915,5.057261851817195,0.9226340699620099,0.6156020283221679,0.38727467087211886,0.5264137601219225,1.3437193941962466,278.0434960975698,21.7711615459173,2.457017863524326,0.407350646111351,0.5828669377059471,-0.5721099512691268,-0.40868299169502276
7840,10640,OK,289,822,,26.147814,1.5336514864684112,0.22500269311463794,6.05630175654437,6.251520139948205,0.025627757852175505,7.4561267086691805,1.0958531145892147,0.840983612101915,0.4816289321487339,0.3995011597844531,1.3903031543146591,266.60863893392434,17.052220606888604,2.4664173511127983,0.4434664454621126,0.5654164512407787,-0.5384945084509369,-0.4400743264309646
9340,8580,OK,1046,1587,,12.7923565,0.1710381710171045,0.2069545643697245,4.030664658762251,4.039596742133223,0.03897620415138396,5.075788251452625,1.0813873861605932,0.790196406701285,0.3351764137697226,0.4445861643283502,1.6634849616647032,207.57177965524446,-13.247071601702253,0.028710954196295768,-0.5742124985626418,0.40106991900640837,-0.40494909632536613,0.5877407217029552
5140,4140,OK,993,1611,,10.331911,0.06466713085151188,0.12689875118187557,3.463716041843056,3.466643037491027,0.10291873469293657,4.726259579338586,0.9735301332074023,0.697594921965146,0.4020169172910968,0.23067677827135702,1.2703078246567794,129.6680703302252,-167.7036011581984,-1.0608511067535267,0.1745144837113667,-0.6743574005370115,0.6983560445648266,-0.16457711364491023
8940,8150,OK,393,985,,28.195683,0.8450410524029255,0.2656938296182004,1.62521601299381,1.8509496698276064,0.024555538549340165,4.717657890848243,2.1028716316442693,1.002174605092461,0.629124851833395,1.6218724476394968,1.5774528881835104,164.88371730657585,-12.820597827965145,-1.6172585007744358,-0.40564668898170314,-0.5764448965473934,0.5823841143764438,0.40495776111171344
9400,8630,OK,818,1238,,14.006374,0.11732749877154136,0.06798819552860838,0.33582975816994853,0.36217366438175547,0.029374022187685034,3.078038514008727,0.5685924416043132,0.3097502127252454,0.05607868750287759,0.42789901356711546,2.473477594902961,219.27398335603198,-7.402093749708819,0.1163756624585273,-0.6349082702287833,0.2729692682726824,-0.2828097130120654,0.6651300122530962
8760,8050,OK,1191,1860,,14.657656,0.2008287335895131,0.03472784091701593,2.6913751697884436,2.699081048750426,0.05231829541468483,1.7242692753793607,4.9497704854860425,1.5415925757940188,1.0233232848485456,4.420333735727448,1.748012147397991,205.3064475196635,2.537718515007204,-0.1913369481761754,0.38336217525172794,0.6030763042329212,-0.5954807996046736,-0.36706270739643787
9140,8370,OK,902,1262,,12.25714,0.10636862209344866,0.019303012100612513,0.8670790295830506,0.8737922714151802,0.016486801641866243,3.829832466867811,1.6146026249480392,0.5463210993020879,0.25958444802222574,1.4438429993262694,3.1400110088192332,153.8123619788991,-30.131283886808202,-1.7766487737910717,-0.5113774429062455,0.4782443826102483,-0.4691931200442782,0.5381758425380385
9120,8320,OK,561,794,,17.517881,0.9277354781101714,0.1395890893373068,0.4022258219270465,1.0207663018689512,0.015572131366341311,3.557143945127993,1.8259655030634352,0.5894300078286334,0.3906020027516095,1.596850499288358,3.9785174984400413,150.64986603937265,-28.80762304770641,-1.598400961700199,-0.3931843395766264,0.5855729849441486,-0.5733090968625607,0.416925693463388
9300,8520,OK,1105,1678,,8.880755,0.18289761763074514,0.26355795739866233,6.068479609728973,6.07695311065829,0.05621486459856872,3.3168622665866545,1.7391586035776045,1.213852082541913,0.7606234785478567,0.3205120307123015,2.271862220224203,194.6832362187838,-16.51214332974172,-0.2066500811308633,-0.5712889386724902,0.4158487961498234,-0.4019055127437439,0.5823836245271586
5080,4090,OK,907,1564,,9.7954645,0.39898137106593357,0.08890223850181903,5.571724774552902,5.586699088534738,0.05958287995278101,6.005597810009481,1.197095247143061,0.8435861751957665,0.5978720038234031,0.20204569885839163,3.1546369259167317,123.3300260119469,-152.4650815045393,-0.7166595831949166,0.15493644296026413,-0.688516082864791,0.690971227814665,-0.15652177040795126
