query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
14518,13200,OK,1131,1131,413,10.505533695056705,0.008172150579330559,0.027582693089484703,0.055581850271282596,0.06258539032984645,0.004136234920944634,1.8433751270301753,162.62391408710823,427.05468879968436,22.06168937936597,-0.6838477359848072,-0.013771498593598169,0.010400194339412524,0.7294206302077302
14598,13320,OK,955,955,338,11.185558056856015,0.036543856660944715,0.05614863999870634,0.030122422537556037,0.07345395546116672,0.005398410288002703,3.229800415278273,163.3016329696758,446.5405202746992,23.257418678382585,-0.6937080687516244,0.03030783926870225,-0.05547524391817361,0.7174768620241165
14558,13260,OK,1866,1866,689,7.069300098449242,0.017329017624463317,0.023355987621298247,0.003646748044691117,0.029310335734969935,0.002032008307522132,1.6524781151073662,162.61982200116384,437.8164094268936,22.680884305475228,-0.6833681996320428,-0.00783067264450752,-0.0007489786675708273,0.7300315221471951
7425,2000,OK,1742,1742,497,10.66058448352942,0.01658849966521228,0.02386684254534981,0.023163645002833633,0.03716663751329366,0.0020608288736207194,3.3285316707785833,-10.655897493005773,86.17453676379573,2.5628036046428573,-0.023989962206766417,0.7152510909080642,-0.6984537071400038,-0.001666628491204499
14678,13450,OK,1305,1305,444,8.681375565652282,0.012732956647445906,0.025319872458761675,0.009331128844388359,0.029837796363409132,0.0008898166232128777,0.9035160595762738,173.13478825842333,450.43188905643865,23.684245766590703,-0.4450373748067769,0.5382090374800399,-0.5223491469511121,0.48930985651154285
17584,11353,OK,999,999,317,13.38931701139605,0.06083677651603325,0.05453897587799891,0.482751587199168,0.489616899432606,0.00897435027777017,1.4521399726409547,160.73462651725788,113.54818974967156,7.70957614056447,-0.696154400372483,-0.026037216636195175,-0.003886182152976536,0.7174092359177866
2624,1020,OK,1595,1595,554,13.714008253963405,0.08342544949336306,0.04367677097985323,0.15457003116539342,0.1809954708849559,0.002701567758442695,1.0956004737723393,148.88602957144795,-0.016627262721113034,0.9243787666972815,-0.4748169778356893,0.5158675392088595,-0.513209475473102,0.495020761013315
2304,630,OK,1545,1545,450,9.248429023386446,0.01270239918274682,0.05351984835567564,0.0007136199155350909,0.055011220368177724,0.0011429782593346904,4.224254759024906,16.987977269002634,2.5747513258461225,-0.6119506030105055,-0.49702371615969776,0.49347629261787573,-0.4924067667209995,0.5167050902461595
17504,1310,OK,1734,1734,516,8.938745540790983,0.002059117935741539,0.019729786907948823,0.04538307966505606,0.04952906599150832,0.0020370012412350325,2.5426184182589324,160.16574052448235,71.75044626752678,5.284600725466181,-0.680925858894731,-0.025081814857915833,-0.015149037261938588,0.7317659352019213
18364,11953,OK,1657,1657,616,11.104421469236842,0.003348962855847553,0.0021318803435238084,0.011209663796965502,0.011891889187591214,0.0013731264084236576,0.13902126112455332,162.5587045191717,270.5758740767875,13.274631804258506,-0.6926301085683753,-0.03354703656648502,0.014631905997154165,0.7203638222239219
7885,900,OK,1680,1680,501,11.21976868565526,0.015343489231880308,0.05713496073933846,0.001680496777400009,0.05918319415098704,0.002602055715541411,5.338302308204417,104.90374913994113,2.2150419276844056,0.4050199552130456,-0.48195772736404735,0.5114308754902598,-0.4755948974615745,0.5291169078170376
2344,660,OK,921,921,190,23.01239244754425,0.04343360350183462,0.04235325043377185,0.05192136285194593,0.07985050817536357,0.0014775953420936973,4.413126265279323,32.639878066483746,2.4776776820915485,-0.37560210971999775,-0.498030766853689,0.4943668757617031,-0.4914813576749287,0.5157643090353847
18044,11873,OK,1437,1437,401,9.466148335139264,0.005727110729956575,0.035443485014341816,0.14972891452041814,0.1539733362330561,0.0033336424705763023,3.563770299270799,162.4797331161463,258.64709092327814,12.729346969606883,-0.6923698324156345,-0.021062784381876185,-0.0053460711320294585,0.7212154974751167
15038,13810,OK,1644,1644,528,10.12359610428771,0.03245954781331428,0.033375094410451576,0.06371256620340571,0.07891014043438745,0.004045540567133346,1.0834867254725467,271.4142687406718,412.9462016218113,23.000338455702536,-0.1448398430442719,0.7055735603772201,-0.6774534138086853,0.1491450397515197
5154,11893,OK,1355,1355,372,15.699808474854112,0.0020320460438626453,0.03818275443168443,0.1309851857475861,0.13645208255077798,0.0025034471562718407,3.0474509003629064,162.5623013126851,262.16796420107477,12.873130659923737,-0.6897597447249673,-0.015584657330233872,-0.0005424203194074428,0.7238703743026401
5074,11893,OK,1414,1414,407,15.355828637464583,0.006161437651784285,0.04384387816605742,0.11565301488252988,0.12383807499309568,0.001819807626551537,3.8094513990843986,162.54049535644535,261.3885532748433,12.835905373895988,-0.6905312663301583,-0.018277867094483105,-0.0005164566479428931,0.7230713817234612
7725,640,OK,1645,1645,441,9.930948683221539,0.007982557092161675,0.018163344697665378,0.045624184093058684,0.04975132643953464,0.0025330891119809767,1.9050063446730972,21.62718524966768,2.6247446385896827,-0.5281931251506663,-0.49489840287447634,0.49102825322637184,-0.4970055418662529,0.5166742849416668
4450,1350,OK,1334,1334,433,9.629545792737915,0.02684878455722256,0.008139442363272988,0.06251143698282127,0.06851851945162293,0.005168259940477863,0.4332073332987968,160.50060550724194,88.66427409202875,6.441612364680989,-0.6870697556398414,-0.01870780616087482,-0.004275108948671016,0.7263380014271129
8005,1060,OK,1804,1804,618,9.407576216303202,0.02804800684576847,0.0028211886645427304,0.08916353890901152,0.09351356299639123,0.002938169265815263,0.872695724173187,153.90466837155498,2.1580556837937013,1.2002936113628069,-0.5430828636413714,0.4287696446304648,-0.41102593104522184,0.5935278250183064
18104,11873,OK,1417,1417,396,8.876568442436845,0.019007500806974054,0.01848037252220826,0.05886864567568684,0.06456257971283577,0.0041911380587964266,2.068266081415497,162.51326201764314,260.0663304005557,12.801511022701371,-0.6901093162621539,-0.019384651380953848,-0.0020436920098593388,0.7234425963557788
7685,550,OK,1029,1029,319,14.673581008968771,0.019070698000819952,0.031207598331872047,0.028540480300060178,0.04639142950632222,0.008997789876893612,1.1901176619275098,5.344672624067181,2.6852563667955724,-0.6034133455532571,-0.4869308383986958,0.5062281432879602,-0.48962125355234193,0.5166260287958794
18084,11863,OK,1611,1611,482,6.970521554346427,0.005702186470384396,0.01543792695447812,0.06407890306153918,0.06615852429403918,0.002099839902726289,1.4567507901482322,162.4787415017567,259.0149417801709,12.762263822646359,-0.6899465829194824,-0.019718403285630178,-0.005055748567563096,0.7235740022250776
18184,11893,OK,1448,1448,416,16.589002521952736,0.00931647475165881,0.02261922203607354,0.16923529348786204,0.17099418255963647,0.0016778131976721137,2.397680358727659,162.53156825541006,262.8594208036332,12.915807254434961,-0.6898219868291463,-0.014429423368593442,-0.000774108260287937,0.7238348008936433
7805,760,OK,1051,1051,255,18.650638649014667,0.01918044593844559,0.029388057081486573,0.16978951545590037,0.17337827708271814,0.008493214485965173,3.244937261781925,61.435192722060755,2.6502986934154267,0.20000004476012256,-0.48270235402844225,0.4945968086842873,-0.48738939648706997,0.5336890578292649
4654,11513,OK,799,799,258,12.251090594583513,0.06003696748447518,0.05637471464414435,0.010332842070271298,0.08300188878085728,0.008290406593602187,3.2472573167442462,160.99590060111058,168.02516135435997,8.91305063153423,-0.692506112319803,-0.025395551084216574,-0.009991795477804943,0.7208956335059681
14678,13440,OK,936,936,273,9.437577622410076,0.06759488215702805,0.04700434114128116,0.027829974104470523,0.08690790319990435,0.005895927437015483,2.8897431416988844,173.10628122010607,450.3636051337928,23.700305434950327,-0.4427920679116175,0.5400460636964667,-0.522877444307004,0.4887582346267746
7525,2100,OK,1730,1730,580,8.934760773509728,0.0009901495309459218,0.01349306085118057,0.035118557235205905,0.037634507430146166,0.0021649482284869796,0.37893578754368834,-11.331983211643248,47.950909887208255,0.8424150381936196,-0.010216105649811808,0.718287212137988,-0.6956050092179229,-0.009632404441385453
17724,11553,OK,1757,1757,585,12.110833897554707,0.02199094556324095,0.012705901164075715,0.04309419835238939,0.05002151080077218,0.0029228166394470304,0.12316748407041957,161.67304766490568,179.00402542610155,9.378961433105887,-0.6877493109283891,-0.031776880759477315,-0.011383622074171642,0.7251631046290181
5014,11843,OK,801,801,199,16.798525424509098,0.034380642287752367,0.03552038358901428,0.004713930162012048,0.04965830597192607,0.004077891858732716,3.737552324555806,162.54329392077247,259.8756802731664,12.855207316442469,-0.6914923834089346,-0.02163279900351462,-0.0002018195461274949,0.7220597378081507
18284,11923,OK,1489,1489,472,16.693294296922897,0.008024503240920744,0.035564890289290566,0.1098851901856337,0.11577568438875976,0.0017342082549260333,4.3829342145498265,162.58309678266673,264.3795131638024,12.97376085359045,-0.6894247619565823,-0.014542631184962776,0.0009838138193944928,0.7242106334414711
5034,11853,OK,938,938,267,10.713738857231512,0.009490823206027399,0.008634514723329177,0.0211008522707008,0.024695678492104557,0.004562180483560103,2.4472488652339504,162.5369827889518,260.8419132336313,12.869941120339211,-0.6912467628677108,-0.01910870988820952,0.0010641901126581719,0.722365307535407
17844,11743,OK,1557,1557,510,8.797366068927921,0.021469475636866367,0.048981992444917556,0.12157441168611482,0.13281758748306224,0.002208253685491072,3.7597760739995763,162.05965646664268,222.10115357343207,11.454756859133239,-0.6894595774153203,-0.024370843559569172,-0.0034079512263975194,0.7239060290969549
7605,2190,OK,1817,1817,596,12.109222683463964,0.0021248651990735112,0.011508012593220528,0.009147552712440166,0.014853522362955777,0.0027726729832490147,0.757299829651933,-11.82123189086268,15.825603589618613,-0.26072153159502953,-0.02432637021008929,0.7159659895136522,-0.6973439680733057,0.022634481746111157
4734,11603,OK,1063,1063,338,15.103520685513606,0.012772863217160924,0.021734404367406545,0.062420383637671994,0.06731890270529067,0.0007979052292436062,1.8912885742474745,161.90308053475025,191.72551124159654,10.039030106750511,-0.6797437803666608,-0.02504215451124695,-0.015811794264408898,0.7328514656548184
5114,11863,OK,1110,1110,303,9.251204386986888,0.007010653053714677,0.021616334638270573,0.030888392339344817,0.03834720277598551,0.0022494106524860837,1.4229095613745784,162.55742398294183,261.7551613380939,12.913788796201986,-0.6904697495078802,-0.01738258485116098,-0.000989290724441675,0.723151707501462
7605,2170,OK,850,850,214,25.931326830418083,0.01134259240793134,0.042364588380014556,0.14985444763913058,0.1561402197653425,0.005630890644089638,6.145473133022544,-11.855736209756062,15.966140603652887,-0.21156016201611633,-0.023352358813681716,0.7158711043385426,-0.6975222645886671,0.02111681117143454
18124,11883,OK,1454,1454,455,11.135954818096002,0.001421894495552689,0.024066682166865208,0.09052933576017974,0.09368451103387768,0.0029174229588997754,2.414256718414534,162.51382227603193,261.30275357799405,12.852775894380537,-0.6904353693355274,-0.016928371624900816,-0.0008297652104130384,0.7231955077946342
2384,750,OK,1493,1493,446,10.793183960502255,0.04576616400343199,0.0710378178632175,0.04217794791563367,0.09444518317378925,0.0038147362004003014,5.573094690635788,49.5095264575214,2.150311498143184,-0.21476540757624546,-0.48289785964285953,0.5023252635043375,-0.4991631163479862,0.5150875363231086
18344,11923,OK,1515,1515,495,13.343780705648227,0.009979937130186588,0.004986369889758589,0.065290428422979,0.06623671997809154,0.0020917333463942142,0.4442234662361662,162.6374069990403,269.15349603421885,13.222353020172855,-0.687994027609401,-0.017956905677702154,0.0013153022006804772,0.7254929617111374
2324,660,OK,1517,1517,417,9.837309891694096,0.01649606217687577,0.04316495741616002,0.06232817061447582,0.077589525505892,0.0022961040360514906,3.6342228865716866,24.58610218152298,2.5653696029075532,-0.5105482178374174,-0.4985104212689096,0.49125068624705837,-0.49380060899842493,0.5160630598104008
2364,730,OK,1541,1541,417,12.82167269374312,0.06487006495806014,0.09796131443374036,0.02449942247249215,0.12001985733508745,0.006163510829052692,7.437760215155262,41.01395054852679,2.4676511669170833,-0.3542014058660816,-0.4918028062891563,0.4956807431398888,-0.5007951419880332,0.5115025184371861
18284,11893,OK,1508,1508,432,12.584196682399575,0.004337463717662332,0.0017555980029236584,0.05004147193806585,0.05025977148354476,0.0022453100614673654,0.8359020949543994,162.57452614068777,264.3179153666292,13.002021186330202,-0.6893557211509171,-0.01404507577763906,0.001484008830553237,0.7242853189736004
18464,12003,OK,792,792,211,22.747833661275692,0.056224690876419015,0.10852109397242007,0.17833558312710274,0.21619811264301886,0.0030170181478731094,6.368747457578337,161.38570256497337,279.43978181086163,13.880999542684286,-0.6782175587894739,-0.08094901134454288,0.05703715873722672,0.7281586111797155
14698,13470,OK,1132,1132,361,8.084396196948084,0.0264327491559692,0.019452534625465,0.0451872835891467,0.055847846238357944,0.002984970493667825,1.1202050111838908,178.23810200404486,449.50512842724606,23.66436702753039,-0.44761301551062066,0.545199380518154,-0.521015719509805,0.4805651296669269
4370,1250,OK,948,948,301,12.4975627989392,0.018303040164265483,0.036321221510342235,0.002203130750328075,0.04073188181708653,0.0009797642441632794,2.744628089508345,160.060396030298,53.52986076413826,4.15965487169198,-0.6836871609702139,-0.02053466408309245,-0.007939199567857772,0.7294430495972287
14518,13190,OK,793,793,284,14.239017290904776,0.020741804220503368,0.0671890351170555,0.1082298125864547,0.12906696407207274,0.003164757646819685,4.230307677066327,162.63950851460422,427.0003664727569,22.092071840749153,-0.6836311319216525,-0.013210901999487167,0.010323066642106075,0.7296351018358306
7985,1040,OK,1807,1807,597,10.68416652646044,0.004689074591374076,0.02373045825526121,0.01754921167935697,0.0298847268700091,0.0011842789299581107,2.166438138649788,149.88390361992333,1.3957895136827514,1.0613501280024649,-0.49642392242021105,0.49072462142425194,-0.47278596549289686,0.5377974209773662
18344,11953,OK,1745,1745,633,11.081573780174855,0.005221852548837683,0.030941832312192483,0.0743470700030533,0.08069790300197736,0.0020589438772668648,1.6346494957258941,162.63923150460482,269.1638629808571,13.196195861296275,-0.6882357699774532,-0.017314706464249922,0.0021925572761142165,0.7252771322440754
