anchor_idx,query_idx,num_matches,num_inliers
14600,28050,174,90
14600,28100,102,55
14600,28150,8,7
14600,28200,31,17
14600,28250,3,0
14600,28300,102,29
14600,28350,327,102
14600,28400,607,279
14600,28450,1060,770
14600,28500,1154,860
14600,28550,1180,894
14600,28600,1137,876
14600,28650,1231,1043
14600,28700,1178,1019
14600,28750,858,691
14600,28800,736,593
14600,28850,647,544
14600,28900,491,402
14600,28950,358,277
14600,29000,257,219
14600,29050,148,134
14600,29100,142,24
14600,29150,95,25
14600,29200,65,19
14600,29250,54,18
14600,29300,110,39
14600,29350,72,19
14600,29400,95,30
14600,29450,55,22
14600,29500,72,27
14600,29550,132,36
14600,29600,81,41
14600,29650,130,58
14600,29700,20,12
14600,29750,17,11
14600,29800,77,37
14600,29850,20,12
14600,29900,3,0
14600,29950,66,39
14650,28000,331,235
14650,28050,239,112
14650,28100,82,31
14650,28150,1,0
14650,28200,12,7
14650,28250,22,15
14650,28300,317,77
14650,28350,394,187
14650,28400,750,350
14650,28450,1140,827
14650,28500,1253,889
14650,28550,1298,928
14650,28600,1371,1054
14650,28650,1530,1126
14650,28700,1464,1093
14650,28750,1161,843
14650,28800,1045,780
14650,28850,860,707
14650,28900,659,505
14650,28950,560,454
14650,29000,375,287
14650,29050,126,118
14650,29100,86,26
14650,29150,77,18
14650,29200,111,24
14650,29250,47,17
14650,29300,65,16
14650,29350,59,15
14650,29400,40,16
14650,29450,41,15
14650,29500,43,16
14650,29550,52,16
14650,29600,44,17
14650,29650,109,53
14650,29700,18,13
14650,29750,19,13
14650,29800,20,15
14650,29850,7,0
14650,29900,3,0
14650,29950,18,14
14700,28000,410,265
14700,28050,226,144
14700,28100,199,94
14700,28150,32,13
14700,28200,5,0
14700,28250,62,24
14700,28300,326,85
14700,28350,417,156
14700,28400,903,545
14700,28450,1344,951
14700,28500,1456,1132
14700,28550,1445,1253
14700,28600,1460,1116
14700,28650,1708,1378
14700,28700,1584,1275
14700,28750,1373,1075
14700,28800,1235,1038
14700,28850,1026,903
14700,28900,853,672
14700,28950,800,638
14700,29000,484,457
14700,29050,114,106
14700,29100,117,42
14700,29150,25,13
14700,29200,37,16
14700,29250,28,11
14700,29300,8,7
14700,29350,33,15
14700,29400,28,13
14700,29450,25,12
14700,29500,12,7
14700,29550,13,7
14700,29600,23,12
14700,29650,42,17
14700,29700,26,11
14700,29750,4,0
14700,29800,5,0
14700,29850,1,0
14700,29900,0,0
14700,29950,18,10
14750,28000,297,122
14750,28050,115,46
14750,28100,64,36
14750,28150,32,12
14750,28200,4,0
14750,28250,26,14
14750,28300,91,37
14750,28350,93,36
14750,28400,537,273
14750,28450,1052,762
14750,28500,1135,803
14750,28550,1383,1060
14750,28600,1379,1161
14750,28650,1593,1259
14750,28700,1506,1161
14750,28750,1325,1076
14750,28800,1332,1039
14750,28850,1185,911
14750,28900,1007,698
14750,28950,709,522
14750,29000,260,228
14750,29050,29,13
14750,29100,41,19
14750,29150,15,10
14750,29200,1,0
14750,29250,22,13
14750,29300,31,12
14750,29350,8,7
14750,29400,28,11
14750,29450,90,30
14750,29500,56,22
14750,29550,11,7
14750,29600,9,7
14750,29650,50,25
14750,29700,9,7
14750,29750,15,10
14750,29800,4,0
14750,29850,4,0
14750,29900,3,0
14750,29950,10,7
14800,28000,231,59
14800,28050,122,70
14800,28100,95,49
14800,28150,22,12
14800,28200,18,10
14800,28250,36,18
14800,28300,128,42
14800,28350,561,240
14800,28400,742,379
14800,28450,994,634
14800,28500,1277,881
14800,28550,1389,1049
14800,28600,1457,1205
14800,28650,1569,1154
14800,28700,1579,1338
14800,28750,1567,1239
14800,28800,1488,1191
14800,28850,1338,1090
14800,28900,1143,801
14800,28950,834,565
14800,29000,325,255
14800,29050,2,0
14800,29100,32,14
14800,29150,4,0
14800,29200,25,14
14800,29250,9,7
14800,29300,34,15
14800,29350,20,10
14800,29400,27,11
14800,29450,17,11
14800,29500,17,10
14800,29550,54,23
14800,29600,32,18
14800,29650,21,12
14800,29700,53,22
14800,29750,20,13
14800,29800,76,44
14800,29850,5,0
14800,29900,5,0
14800,29950,6,0
14850,28000,239,155
14850,28050,93,32
14850,28100,172,80
14850,28150,5,0
14850,28200,28,13
14850,28250,370,243
14850,28300,473,259
14850,28350,892,442
14850,28400,1105,576
14850,28450,1238,670
14850,28500,1438,932
14850,28550,1509,1038
14850,28600,1616,1099
14850,28650,1713,1136
14850,28700,1780,1348
14850,28750,1768,1329
14850,28800,1731,1322
14850,28850,1830,1341
14850,28900,1773,1281
14850,28950,1554,1181
14850,29000,742,658
14850,29050,14,8
14850,29100,29,13
14850,29150,30,14
14850,29200,25,13
14850,29250,25,15
14850,29300,72,24
14850,29350,45,17
14850,29400,44,15
14850,29450,31,11
14850,29500,32,14
14850,29550,43,17
14850,29600,56,17
14850,29650,20,10
14850,29700,44,19
14850,29750,32,16
14850,29800,35,18
14850,29850,5,0
14850,29900,21,13
14850,29950,5,0
14900,28000,263,133
14900,28050,170,97
14900,28100,192,105
14900,28150,242,121
14900,28200,217,133
14900,28250,486,183
14900,28300,604,322
14900,28350,890,568
14900,28400,889,559
14900,28450,862,528
14900,28500,690,423
14900,28550,789,564
14900,28600,703,425
14900,28650,839,558
14900,28700,843,529
14900,28750,1076,685
14900,28800,1341,958
14900,28850,1319,934
14900,28900,1534,1132
14900,28950,1820,1377
14900,29000,1723,1420
14900,29050,256,88
14900,29100,132,31
14900,29150,45,14
14900,29200,25,13
14900,29250,41,20
14900,29300,32,12
14900,29350,65,22
14900,29400,40,19
14900,29450,54,23
14900,29500,63,24
14900,29550,40,23
14900,29600,16,11
14900,29650,17,9
14900,29700,25,12
14900,29750,25,13
14900,29800,54,16
14900,29850,2,0
14900,29900,0,0
14900,29950,8,7
14950,28000,345,219
14950,28050,384,251
14950,28100,374,213
14950,28150,489,309
14950,28200,511,270
14950,28250,631,450
14950,28300,612,388
14950,28350,644,411
14950,28400,555,366
14950,28450,521,354
14950,28500,342,210
14950,28550,155,56
14950,28600,173,115
14950,28650,303,220
14950,28700,274,223
14950,28750,417,285
14950,28800,639,447
14950,28850,618,435
14950,28900,827,597
14950,28950,1157,915
14950,29000,1455,1209
14950,29050,273,212
14950,29100,249,87
14950,29150,124,41
14950,29200,105,33
14950,29250,79,34
14950,29300,32,21
14950,29350,77,17
14950,29400,46,18
14950,29450,61,34
14950,29500,97,49
14950,29550,26,20
14950,29600,38,16
14950,29650,32,17
14950,29700,58,24
14950,29750,52,16
14950,29800,20,14
14950,29850,12,7
14950,29900,48,23
14950,29950,7,0
15000,28000,259,99
15000,28050,346,139
15000,28100,255,119
15000,28150,194,64
15000,28200,279,124
15000,28250,235,132
15000,28300,210,114
15000,28350,230,138
15000,28400,211,108
15000,28450,35,24
15000,28500,14,8
15000,28550,8,7
15000,28600,21,13
15000,28650,12,7
15000,28700,12,7
15000,28750,22,15
15000,28800,15,11
15000,28850,11,7
15000,28900,34,16
15000,28950,112,86
15000,29000,489,377
15000,29050,867,680
15000,29100,220,55
15000,29150,150,51
15000,29200,62,27
15000,29250,82,26
15000,29300,69,30
15000,29350,210,52
15000,29400,52,24
15000,29450,80,25
15000,29500,120,66
15000,29550,49,18
15000,29600,46,17
15000,29650,52,29
15000,29700,45,14
15000,29750,103,33
15000,29800,35,14
15000,29850,51,18
15000,29900,58,20
15000,29950,17,12
15050,28000,163,31
15050,28050,122,32
15050,28100,99,29
15050,28150,165,51
15050,28200,161,59
15050,28250,130,40
15050,28300,80,23
15050,28350,130,48
15050,28400,51,23
15050,28450,39,27
15050,28500,51,20
15050,28550,1,0
15050,28600,12,7
15050,28650,31,16
15050,28700,16,10
15050,28750,30,13
15050,28800,3,0
15050,28850,11,7
15050,28900,33,16
15050,28950,79,20
15050,29000,311,237
15050,29050,837,745
15050,29100,240,78
15050,29150,119,40
15050,29200,64,25
15050,29250,93,23
15050,29300,137,38
15050,29350,190,43
15050,29400,29,15
15050,29450,137,64
15050,29500,112,46
15050,29550,69,17
15050,29600,42,15
15050,29650,36,14
15050,29700,28,12
15050,29750,98,34
15050,29800,67,24
15050,29850,32,17
15050,29900,35,21
15050,29950,14,8
15100,28000,202,54
15100,28050,160,65
15100,28100,112,66
15100,28150,62,37
15100,28200,162,60
15100,28250,207,86
15100,28300,191,88
15100,28350,151,117
15100,28400,178,118
15100,28450,60,28
15100,28500,27,14
15100,28550,9,7
15100,28600,20,14
15100,28650,26,14
15100,28700,2,0
15100,28750,51,15
15100,28800,7,0
15100,28850,0,0
15100,28900,33,20
15100,28950,85,75
15100,29000,352,237
15100,29050,630,490
15100,29100,177,48
15100,29150,148,64
15100,29200,67,17
15100,29250,79,39
15100,29300,107,41
15100,29350,235,70
15100,29400,59,23
15100,29450,167,100
15100,29500,77,51
15100,29550,70,26
15100,29600,99,50
15100,29650,61,29
15100,29700,27,11
15100,29750,62,39
15100,29800,100,26
15100,29850,40,19
15100,29900,40,18
15100,29950,25,13
15150,28000,338,149
15150,28050,398,207
15150,28100,361,171
15150,28150,454,200
15150,28200,511,239
15150,28250,552,317
15150,28300,536,324
15150,28350,507,394
15150,28400,454,321
15150,28450,353,270
15150,28500,54,44
15150,28550,4,0
15150,28600,4,0
15150,28650,15,13
15150,28700,6,0
15150,28750,2,0
15150,28800,61,34
15150,28850,41,28
15150,28900,200,106
15150,28950,580,430
15150,29000,923,746
15150,29050,420,350
15150,29100,229,62
15150,29150,209,62
15150,29200,113,54
15150,29250,199,82
15150,29300,16,13
15150,29350,38,18
15150,29400,51,16
15150,29450,179,91
15150,29500,279,148
15150,29550,83,32
15150,29600,73,34
15150,29650,25,15
15150,29700,102,48
15150,29750,52,16
15150,29800,41,15
15150,29850,13,7
15150,29900,11,7
15150,29950,4,0
15200,28000,149,74
15200,28050,149,94
15200,28100,170,70
15200,28150,134,93
15200,28200,137,79
15200,28250,140,63
15200,28300,165,87
15200,28350,446,172
15200,28400,699,457
15200,28450,633,417
15200,28500,385,187
15200,28550,133,44
15200,28600,85,25
15200,28650,93,29
15200,28700,49,22
15200,28750,64,26
15200,28800,184,54
15200,28850,282,209
15200,28900,297,233
15200,28950,749,536
15200,29000,818,629
15200,29050,331,149
15200,29100,133,39
15200,29150,42,15
15200,29200,17,13
15200,29250,38,20
15200,29300,43,18
15200,29350,90,27
15200,29400,23,12
15200,29450,26,16
15200,29500,55,20
15200,29550,33,17
15200,29600,33,14
15200,29650,33,17
15200,29700,36,21
15200,29750,49,22
15200,29800,54,20
15200,29850,33,16
15200,29900,8,7
15200,29950,8,7
15250,28000,63,15
15250,28050,45,17
15250,28100,12,7
15250,28150,30,11
15250,28200,20,11
15250,28250,72,21
15250,28300,42,21
15250,28350,138,57
15250,28400,210,75
15250,28450,421,202
15250,28500,219,80
15250,28550,90,29
15250,28600,38,19
15250,28650,50,22
15250,28700,29,17
15250,28750,27,13
15250,28800,80,25
15250,28850,98,23
15250,28900,269,109
15250,28950,432,211
15250,29000,578,394
15250,29050,83,30
15250,29100,78,28
15250,29150,26,16
15250,29200,16,10
15250,29250,11,7
15250,29300,26,15
15250,29350,40,25
15250,29400,31,18
15250,29450,26,13
15250,29500,15,10
15250,29550,36,15
15250,29600,20,10
15250,29650,33,17
15250,29700,14,8
15250,29750,26,12
15250,29800,49,19
15250,29850,33,18
15250,29900,30,14
15250,29950,30,14
15300,28000,144,51
15300,28050,131,77
15300,28100,168,77
15300,28150,146,81
15300,28200,200,113
15300,28250,93,53
15300,28300,147,96
15300,28350,215,100
15300,28400,273,123
15300,28450,512,239
15300,28500,315,115
15300,28550,48,23
15300,28600,54,22
15300,28650,20,12
15300,28700,28,15
15300,28750,42,20
15300,28800,35,18
15300,28850,181,37
15300,28900,272,119
15300,28950,533,245
15300,29000,588,425
15300,29050,268,133
15300,29100,108,31
15300,29150,62,26
15300,29200,21,12
15300,29250,33,18
15300,29300,39,14
15300,29350,74,33
15300,29400,38,16
15300,29450,22,13
15300,29500,34,16
15300,29550,45,18
15300,29600,39,17
15300,29650,66,27
15300,29700,44,22
15300,29750,45,20
15300,29800,86,30
15300,29850,41,19
15300,29900,41,17
15300,29950,14,8
15350,28000,108,38
15350,28050,179,91
15350,28100,243,116
15350,28150,212,89
15350,28200,205,137
15350,28250,134,54
15350,28300,73,38
15350,28350,226,130
15350,28400,262,127
15350,28450,368,182
15350,28500,203,102
15350,28550,22,11
15350,28600,23,13
15350,28650,37,14
15350,28700,158,82
15350,28750,55,15
15350,28800,303,89
15350,28850,279,120
15350,28900,332,179
15350,28950,636,351
15350,29000,628,480
15350,29050,252,133
15350,29100,174,34
15350,29150,43,22
15350,29200,27,16
15350,29250,32,16
15350,29300,58,25
15350,29350,54,27
15350,29400,30,16
15350,29450,47,21
15350,29500,33,15
15350,29550,41,19
15350,29600,21,11
15350,29650,74,28
15350,29700,37,19
15350,29750,30,20
15350,29800,39,18
15350,29850,52,22
15350,29900,55,19
15350,29950,3,0
15400,28000,61,20
15400,28050,168,82
15400,28100,125,65
15400,28150,150,104
15400,28200,167,114
15400,28250,108,59
15400,28300,119,82
15400,28350,211,107
15400,28400,171,104
15400,28450,252,118
15400,28500,159,84
15400,28550,55,21
15400,28600,42,15
15400,28650,21,12
15400,28700,31,13
15400,28750,23,12
15400,28800,72,20
15400,28850,67,17
15400,28900,243,37
15400,28950,409,220
15400,29000,534,358
15400,29050,170,72
15400,29100,100,25
15400,29150,42,24
15400,29200,16,11
15400,29250,55,21
15400,29300,32,12
15400,29350,65,20
15400,29400,31,22
15400,29450,14,8
15400,29500,61,34
15400,29550,27,11
15400,29600,28,14
15400,29650,44,18
15400,29700,43,22
15400,29750,43,22
15400,29800,58,34
15400,29850,21,13
15400,29900,49,25
15400,29950,3,0
15450,28000,93,32
15450,28050,157,78
15450,28100,151,62
15450,28150,201,134
15450,28200,187,116
15450,28250,147,73
15450,28300,152,82
15450,28350,193,107
15450,28400,234,121
15450,28450,202,103
15450,28500,198,84
15450,28550,53,17
15450,28600,69,28
15450,28650,85,40
15450,28700,20,11
15450,28750,72,19
15450,28800,61,21
15450,28850,61,18
15450,28900,219,48
15450,28950,329,147
15450,29000,501,267
15450,29050,140,44
15450,29100,140,25
15450,29150,44,22
15450,29200,12,7
15450,29250,38,15
15450,29300,48,26
15450,29350,79,17
15450,29400,59,23
15450,29450,64,25
15450,29500,26,13
15450,29550,33,12
15450,29600,33,15
15450,29650,31,15
15450,29700,18,13
15450,29750,37,21
15450,29800,38,21
15450,29850,20,14
15450,29900,47,21
15450,29950,7,0
15500,28000,45,14
15500,28050,78,17
15500,28100,16,10
15500,28150,10,7
15500,28200,19,12
15500,28250,32,15
15500,28300,3,0
15500,28350,35,16
15500,28400,54,20
15500,28450,64,19
15500,28500,53,15
15500,28550,75,18
15500,28600,51,16
15500,28650,81,19
15500,28700,41,15
15500,28750,88,27
15500,28800,73,18
15500,28850,91,20
15500,28900,41,17
15500,28950,89,22
15500,29000,55,19
15500,29050,44,17
15500,29100,121,23
15500,29150,28,15
15500,29200,15,10
15500,29250,26,13
15500,29300,48,21
15500,29350,75,20
15500,29400,56,23
15500,29450,36,14
15500,29500,23,11
15500,29550,30,15
15500,29600,28,14
15500,29650,51,22
15500,29700,25,13
15500,29750,66,25
15500,29800,85,27
15500,29850,32,17
15500,29900,59,21
15500,29950,2,0
15550,28000,28,13
15550,28050,13,7
15550,28100,11,7
15550,28150,6,0
15550,28200,32,18
15550,28250,13,7
15550,28300,11,7
15550,28350,39,16
15550,28400,20,10
15550,28450,43,21
15550,28500,37,18
15550,28550,19,10
15550,28600,23,13
15550,28650,14,8
15550,28700,22,11
15550,28750,11,7
15550,28800,45,15
15550,28850,43,16
15550,28900,40,14
15550,28950,47,16
15550,29000,14,8
15550,29050,45,19
15550,29100,98,29
15550,29150,25,14
15550,29200,21,15
15550,29250,24,14
15550,29300,34,13
15550,29350,56,17
15550,29400,51,22
15550,29450,27,12
15550,29500,19,10
15550,29550,28,13
15550,29600,19,11
15550,29650,54,25
15550,29700,44,20
15550,29750,64,20
15550,29800,56,27
15550,29850,49,25
15550,29900,51,20
15550,29950,13,7
15600,28000,21,11
15600,28050,24,13
15600,28100,10,7
15600,28150,27,16
15600,28200,47,22
15600,28250,24,15
15600,28300,38,16
15600,28350,20,11
15600,28400,20,11
15600,28450,47,18
15600,28500,48,24
15600,28550,13,7
15600,28600,8,7
15600,28650,18,12
15600,28700,7,0
15600,28750,13,7
15600,28800,21,12
15600,28850,72,25
15600,28900,23,15
15600,28950,26,14
15600,29000,28,14
15600,29050,12,7
15600,29100,85,30
15600,29150,28,16
15600,29200,25,13
15600,29250,33,20
15600,29300,31,12
15600,29350,52,22
15600,29400,53,28
15600,29450,26,16
15600,29500,10,7
15600,29550,27,13
15600,29600,17,12
15600,29650,36,16
15600,29700,20,12
15600,29750,33,17
15600,29800,48,23
15600,29850,48,25
15600,29900,42,16
15600,29950,31,14
15650,28000,22,12
15650,28050,15,9
15650,28100,22,12
15650,28150,38,14
15650,28200,52,17
15650,28250,40,15
15650,28300,54,19
15650,28350,41,20
15650,28400,48,17
15650,28450,30,18
15650,28500,17,14
15650,28550,32,19
15650,28600,16,10
15650,28650,3,0
15650,28700,10,7
15650,28750,13,7
15650,28800,0,0
15650,28850,1,0
15650,28900,1,0
15650,28950,31,14
15650,29000,32,14
15650,29050,50,20
15650,29100,56,20
15650,29150,22,12
15650,29200,16,10
15650,29250,23,12
15650,29300,24,13
15650,29350,31,17
15650,29400,53,20
15650,29450,16,11
15650,29500,14,8
15650,29550,27,12
15650,29600,18,12
15650,29650,53,26
15650,29700,33,16
15650,29750,40,21
15650,29800,74,27
15650,29850,58,28
15650,29900,33,16
15650,29950,25,13
15700,28000,22,12
15700,28050,31,14
15700,28100,7,0
15700,28150,6,0
15700,28200,12,7
15700,28250,6,0
15700,28300,47,17
15700,28350,17,12
15700,28400,23,13
15700,28450,29,14
15700,28500,18,13
15700,28550,9,7
15700,28600,10,7
15700,28650,2,0
15700,28700,12,7
15700,28750,5,0
15700,28800,3,0
15700,28850,7,0
15700,28900,13,7
15700,28950,17,10
15700,29000,12,7
15700,29050,11,7
