mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,1187290888379768,38800,anydepth80,1876,1602,41.90567338168043,12.482248727922826,142.58387170843065,41.90568884947957,12.48226140774558,success
S0kbYi8VQ_WxGBZSOrY3Wg,1187290888379768,38700,anydepth80,1358,1105,41.905671953886454,12.48222750859797,140.01411112437432,41.90566403711566,12.482301431382323,success
S0kbYi8VQ_WxGBZSOrY3Wg,1251671701896502,39800,anydepth80,1530,1154,41.906008514521254,12.48187526073047,131.2540837580295,41.90598875008715,12.481894371784977,success
S0kbYi8VQ_WxGBZSOrY3Wg,1251671701896502,39850,anydepth80,1844,1435,41.90600728538039,12.48188731400929,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,1251671701896502,39900,anydepth80,1764,1369,41.90600787936705,12.48189321860063,132.16953672357175,41.90602185032782,12.481859816265509,success
S0kbYi8VQ_WxGBZSOrY3Wg,1318876868483537,40850,anydepth80,272,156,nan,nan,119.670541657643,41.90632991462373,12.48151570723808,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1318876868483537,40550,anydepth80,216,154,nan,nan,132.17430743799474,41.90622980348912,12.481620515474727,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1318876868483537,40800,anydepth80,337,149,nan,nan,120.43008621603651,41.90631246961758,12.481530706222156,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1385441325146397,39000,anydepth80,1868,1549,41.90574567499202,12.482160665608443,133.47887901493343,41.9057387392806,12.482181313113454,success
S0kbYi8VQ_WxGBZSOrY3Wg,1385441325146397,38950,anydepth80,1421,1185,41.90575082723403,12.482131384646872,138.7445052440257,41.90572492718605,12.482200627696836,success
S0kbYi8VQ_WxGBZSOrY3Wg,1385441325146397,39050,anydepth80,1955,1549,41.90574718145477,12.482164337257545,135.06493979214252,41.90575302852018,12.48216068009821,success
S0kbYi8VQ_WxGBZSOrY3Wg,138940178222730,39050,anydepth80,1442,1054,41.90577673545806,12.48209520781417,135.06493979214252,41.90575302852018,12.48216068009821,success
S0kbYi8VQ_WxGBZSOrY3Wg,138940178222730,39100,anydepth80,1638,1161,41.90577877074992,12.482122998987775,132.20206429925312,41.9057659926062,12.48214126435926,success
S0kbYi8VQ_WxGBZSOrY3Wg,138940178222730,39150,anydepth80,1952,1390,41.905784065658956,12.482120640442991,126.7084979155206,41.90577991910063,12.482120508936738,success
S0kbYi8VQ_WxGBZSOrY3Wg,1414497498903528,40850,anydepth80,731,583,41.90644194105925,12.481431674931343,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,1414497498903528,40950,anydepth80,561,464,41.90624922322763,12.48132923316966,100.07095102473863,41.90636778471629,12.481493502849276,success
S0kbYi8VQ_WxGBZSOrY3Wg,1414497498903528,40800,anydepth80,577,457,41.90646143529082,12.481464931414207,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,1420318224985387,40400,anydepth80,1783,1324,41.90619503626877,12.481673932342504,131.9331284769227,41.906181190345045,12.481677289493923,success
S0kbYi8VQ_WxGBZSOrY3Wg,1420318224985387,40450,anydepth80,1930,1526,41.906194506526944,12.481680931824638,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,1420318224985387,40350,anydepth80,1380,984,41.90618509934155,12.481629228630448,133.10464620566827,41.90616548215163,12.48169626732725,success
S0kbYi8VQ_WxGBZSOrY3Wg,1455826301428213,38100,anydepth80,1247,1183,41.90545110383407,12.482394025492741,130.8132517189029,41.9054913888028,12.482516272512008,success
S0kbYi8VQ_WxGBZSOrY3Wg,1455826301428213,38050,anydepth80,1153,925,41.9054464539674,12.482449754518242,128.20371633856328,41.90547535460177,12.48253071924735,success
S0kbYi8VQ_WxGBZSOrY3Wg,1455826301428213,38000,anydepth80,1092,894,41.905512220595014,12.482456525950296,125.25044163686734,41.90545919489196,12.48254528874031,success
S0kbYi8VQ_WxGBZSOrY3Wg,147824697357307,40850,anydepth80,288,169,nan,nan,119.670541657643,41.90632991462373,12.48151570723808,fail
S0kbYi8VQ_WxGBZSOrY3Wg,147824697357307,40700,anydepth80,229,126,nan,nan,130.02928047174416,41.90627722498521,12.481562576336035,fail
S0kbYi8VQ_WxGBZSOrY3Wg,147824697357307,40750,anydepth80,201,123,nan,nan,125.92603825333052,41.906294788970655,12.48154639659766,fail
S0kbYi8VQ_WxGBZSOrY3Wg,149050590566545,38900,anydepth80,1813,1688,41.905713001538274,12.482203814094047,140.93455774012523,41.90571169771593,12.482219411822356,success
